Datetime,Edition,id,IsSelected,Gender,College,StudentProgram,GraduationYear,NHackathon,Role,HasTeam,TeamMembers,TeamId,TeamSize
09/08/2016 19:55:46,2016.1,46,S,F,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Não,"46, 56, 309, 483",54,4
09/08/2016 20:24:09,2016.1,309,S,M,IME,Bacharelado em Ciência da Computação,1,0,Nenhuma,Não,"46, 56, 309, 483",54,4
09/08/2016 22:57:08,2016.1,56,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"46, 56, 309, 483",54,4
18/08/2016 22:49:37,2016.1,47,S,F,Não USP,,,0,Desenvolvedor,Não,,0,1
19/08/2016 21:47:33,2016.1,35,S,M,Não USP,,,0,Desenvolvedor,Não,,0,1
23/08/2016 09:44:28,2016.1,483,S,M,IME,Matemática Aplicada,1,0,Desenvolvedor,Sim,"46, 56, 309, 483",54,4
24/07/2016 20:53:04,2016.1,227,S,M,IME,Bacharelado em Ciência da Computação,2,2,Desenvolvedor,Sim,"227, 303, 339, 402",31,4
24/07/2016 21:01:17,2016.1,342,S,M,IME,Bacharelado em Ciência da Computação,2,5,Desenvolvedor,Sim,"332, 342, 511, 513",47,4
24/07/2016 21:01:24,2016.1,438,S,M,Poli,Engenharia da Computação,5,0,Desenvolvedor,Não,,0,1
24/07/2016 21:01:25,2016.1,513,S,M,IME,Bacharelado em Ciência da Computação,3,1,Desenvolvedor,Sim,"332, 342, 511, 513",47,4
24/07/2016 21:01:33,2016.1,197,S,M,Poli,Engenharia Elétrica,2,0,Desenvolvedor,Sim,"112, 197,341, 364",7,4
24/07/2016 21:01:55,2016.1,93,S,M,Poli,Engenharia da Computação,5,0,Desenvolvedor,Não,,0,1
24/07/2016 21:01:57,2016.1,206,S,M,Não USP,,,1,Desenvolvedor,Não,,0,1
24/07/2016 21:02:00,2016.1,333,S,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:02:07,2016.1,92,S,F,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:02:17,2016.1,341,S,M,Poli,Engenharia Elétrica,2,2,Desenvolvedor,Sim,"112, 197,341, 364",7,4
24/07/2016 21:02:41,2016.1,511,S,M,IME,Bacharelado em Ciência da Computação,2,2,Desenvolvedor,Não,"332, 342, 511, 513",47,4
24/07/2016 21:02:44,2016.1,232,S,M,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Sim,"171, 183, 230, 232",22,4
24/07/2016 21:02:47,2016.1,329,S,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 21:02:48,2016.1,77,S,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:02:53,2016.1,507,S,F,FAU,Bacharelado em Design,5,1,Desenvolvedor,Sim,"159, 507",18,2
24/07/2016 21:03:00,2016.1,40,S,M,Poli,Engenharia Elétrica,1,0,Desenvolvedor,Não,,0,1
24/07/2016 21:03:06,2016.1,3,S,M,Poli,Engenharia da Computação,5,1,Desenvolvedor,Sim,"1, 156, 269, 459",1,4
24/07/2016 21:03:11,2016.1,51,S,M,IME,Bacharelado em Ciência da Computação,1,1,Desenvolvedor,Sim,"51, 241, 519",56,3
24/07/2016 21:03:16,2016.1,416,S,M,Não USP,,,1,Desenvolvedor,Não,,0,1
24/07/2016 21:03:18,2016.1,250,S,F,Poli,Engenharia Elétrica,1,0,Desenvolvedor,Sim,"18, 250, 313, 340",23,4
24/07/2016 21:03:19,2016.1,402,S,M,IME,Bacharelado em Ciência da Computação,2,1,Desenvolvedor,Sim,"227, 303, 339, 402",31,4
24/07/2016 21:03:25,2016.1,269,S,M,Poli,Engenharia da Computação,5,2,Desenvolvedor,Sim,"1, 156, 269, 459",1,4
24/07/2016 21:03:29,2016.1,159,S,M,IME,Bacharelado em Ciência da Computação,5,1,Desenvolvedor,Sim,"159, 507",18,2
24/07/2016 21:03:35,2016.1,369,S,F,Poli,Engenharia Civil,1,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:03:45,2016.1,324,S,M,FEA,Ciências Contábeis,2,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:03:47,2016.1,170,S,M,Poli,Engenharia da Computação,3,1,Desenvolvedor,Não,"170, 238, 384, 391",21,4
24/07/2016 21:03:48,2016.1,111,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:03:49,2016.1,171,S,M,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Sim,"171, 183, 230, 232",22,4
24/07/2016 21:03:49,2016.1,305,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:03:50,2016.1,25,S,M,ICMC,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Não,,0,1
24/07/2016 21:04:00,2016.1,330,S,M,EACH,Bacharelado em Sistemas de Informação,2,0,Desenvolvedor,Não,,0,1
24/07/2016 21:04:08,2016.1,439,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:04:10,2016.1,355,S,F,IME,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Não,,0,1
24/07/2016 21:04:22,2016.1,336,S,M,Poli,Pós-graduação em Engenharia da Computação,Pós-graduação,5,Desenvolvedor,Não,,0,1
24/07/2016 21:04:33,2016.1,237,S,F,EACH,Bacharelado em Sistemas de Informação,2,1,Empreendedor/Negócios,Sim,"131, 237, 306",10,3
24/07/2016 21:04:35,2016.1,195,S,M,FEA,Bacharelado em Administração,4,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:04:38,2016.1,364,S,M,Poli,Engenharia Elétrica,2,0,Desenvolvedor,Sim,"112, 197,341, 364",7,4
24/07/2016 21:04:42,2016.1,7,S,M,IME,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Não,,0,1
24/07/2016 21:04:43,2016.1,44,S,F,EACH,Pós-graduação em Sistemas de Informação,Pós-graduação,0,Desenvolvedor,Não,,0,1
24/07/2016 21:04:47,2016.1,540,S,M,IME,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Não,,0,1
24/07/2016 21:04:50,2016.1,372,S,F,Poli,Engenharia Civil,1,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:04:53,2016.1,251,S,F,IME,Bacharelado em Ciência da Computação,4,1,Desenvolvedor,Não,"244, 251, 503",35,3
24/07/2016 21:04:54,2016.1,96,S,M,IME,Bacharelado em Ciência da Computação,5,5,Desenvolvedor,Não,,0,1
24/07/2016 21:04:55,2016.1,135,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"135, 498",11,2
24/07/2016 21:04:56,2016.1,281,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 21:04:57,2016.1,536,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Não,,0,1
24/07/2016 21:05:14,2016.1,84,S,F,EACH,Bacharelado em Sistemas de Informação,1,2,Desenvolvedor,Não,,0,1
24/07/2016 21:05:16,2016.1,396,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:05:17,2016.1,234,N,M,Não USP,,,5,Desenvolvedor,Não,,0,1
24/07/2016 21:05:18,2016.1,194,S,M,IME,Bacharelado em Ciência da Computação,2,1,Desenvolvedor,Não,,0,1
24/07/2016 21:05:19,2016.1,32,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:05:20,2016.1,57,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:05:25,2016.1,303,S,M,IME,Bacharelado em Ciência da Computação,2,2,Desenvolvedor,Sim,"227, 303, 339, 402",31,4
24/07/2016 21:05:26,2016.1,243,N,M,FEA,Economia,1,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:05:28,2016.1,246,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 21:05:33,2016.1,217,N,M,ICMC,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Não,,0,1
24/07/2016 21:05:34,2016.1,264,S,M,EEL,Engenharia Física,3,0,Desenvolvedor,Não,,0,1
24/07/2016 21:05:38,2016.1,99,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:05:39,2016.1,453,S,F,ECA,Publicidade e Propaganda,5,0,Designer,Não,,0,1
24/07/2016 21:05:42,2016.1,26,S,M,EACH,Bacharelado em Sistemas de Informação,5,2,Desenvolvedor,Sim,"26, 48, 343, 422",37,4
24/07/2016 21:05:46,2016.1,52,S,F,FEA,Economia,2,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:05:47,2016.1,272,N,M,EEL,Engenharia de Produção,2,0,Engenharia,Sim,"6, 272",58,2
24/07/2016 21:05:56,2016.1,408,S,M,IME,Bacharelado em Ciência da Computação,5,2,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:05:59,2016.1,304,N,M,EACH,,3,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:06:01,2016.1,301,S,M,Poli,Engenharia Elétrica,3,0,Empreendedor/Negócios,Sim,"130, 301",9,2
24/07/2016 21:06:06,2016.1,101,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:06:07,2016.1,192,N,M,Poli,Engenharia Elétrica,1,0,Desenvolvedor,Não,,0,1
24/07/2016 21:06:11,2016.1,39,N,M,ICMC,Pós-graduação em Ciências de Computação e Matemática Computacional,Pós-graduação,1,Desenvolvedor,Não,,0,1
24/07/2016 21:06:11,2016.1,482,N,M,Poli,Engenharia Química,2,0,Designer,Não,,0,1
24/07/2016 21:06:18,2016.1,382,S,M,Poli,Engenharia Mecatrônica,1,0,Empreendedor/Negócios,Não,"307, 382",45,2
24/07/2016 21:06:18,2016.1,541,N,M,Não USP,,,5,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:06:21,2016.1,161,N,M,IFSC,Física Computacional,Pós-graduação,0,Desenvolvedor,Não,,0,1
24/07/2016 21:06:24,2016.1,220,N,M,EACH,Pós-graduação em Sistemas de Informação,Pós-graduação,0,Desenvolvedor,Não,,0,1
24/07/2016 21:06:26,2016.1,209,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:06:26,2016.1,475,S,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:06:28,2016.1,61,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
24/07/2016 21:06:33,2016.1,241,S,M,Poli,Engenharia Mecânica,1,0,Desenvolvedor/Negócios,Sim,"51, 241, 519",56,3
24/07/2016 21:06:36,2016.1,249,N,F,Não USP,,,0,Designer,Não,,0,1
24/07/2016 21:06:39,2016.1,112,S,M,Poli,Engenharia Elétrica,2,1,Empreendedor/Negócios,Sim,"112, 197,341, 364",7,4
24/07/2016 21:06:40,2016.1,428,N,M,FEA,Pós-graduação em Economia ,Pós-graduação,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:06:48,2016.1,6,N,M,Não USP,,,0,Desenvolvedor,Sim,"6, 272",58,2
24/07/2016 21:06:54,2016.1,133,N,M,EACH,Bacharelado em Sistemas de Informação,5,0,Desenvolvedor,Não,,0,1
24/07/2016 21:06:58,2016.1,332,S,M,IME,Bacharelado em Ciência da Computação,2,2,Desenvolvedor,Sim,"332, 342, 511, 513",47,4
24/07/2016 21:06:58,2016.1,449,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:07:03,2016.1,417,N,M,FEA,Bacharelado em Administração,4,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:07:03,2016.1,456,N,M,EACH,Gestão de Políticas Públicas,2,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:07:09,2016.1,404,N,F,Não USP,,,0,Empreendedor/Negócios,Sim,"59, 400, 404, 534",57,4
24/07/2016 21:07:17,2016.1,292,N,F,EACH,Bacharelado em Sistemas de Informação,2,0,Desenvolvedor,Não,,0,1
24/07/2016 21:07:31,2016.1,125,N,M,Poli,Engenharia Mecânica,Pós-graduação,1,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:07:32,2016.1,16,N,F,FEA,,4,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:07:32,2016.1,420,N,M,FEA,Bacharelado em Administração,1,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:07:36,2016.1,23,N,M,EACH,Pós-graduação em Marketing,Pós-graduação,0,Marketing,Não,,0,1
24/07/2016 21:07:39,2016.1,62,N,M,Poli,Engenharia Civil,5,1,Desenvolvedor,Não,,0,1
24/07/2016 21:07:41,2016.1,473,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:07:42,2016.1,21,N,M,IME,Bacharelado em Ciência da Computação,4,1,Desenvolvedor,Sim,"21, 215, 231, 393",25,4
24/07/2016 21:07:42,2016.1,154,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:07:43,2016.1,479,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:07:45,2016.1,221,N,M,Poli,Engenharia Elétrica,2,0,Desenvolvedor,Não,,0,1
24/07/2016 21:07:59,2016.1,148,N,M,ICMC,Bacharelado em Estatística,1,2,Desenvolvedor,Não,,0,1
24/07/2016 21:08:07,2016.1,103,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:08:08,2016.1,461,N,M,IME,Pós-graduação em Ciência da Computação,Pós-graduação,0,Desenvolvedor,Não,,0,1
24/07/2016 21:08:09,2016.1,117,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 21:08:16,2016.1,10,N,F,FEA-RP,Bacharelado em Administração,2,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:08:16,2016.1,497,N,F,ICMC,Bacharelado em Ciência da Computação,5,1,Desenvolvedor,Não,,0,1
24/07/2016 21:08:27,2016.1,284,S,F,EACH,Bacharelado em Sistemas de Informação,3,0,Desenvolvedor,Sim,"212, 284, 387, 447",28,4
24/07/2016 21:08:34,2016.1,306,S,M,Não USP,,,0,Desenvolvedor,Sim,"131, 237, 306",10,3
24/07/2016 21:08:52,2016.1,149,N,M,ICMC,Pós-graduação em Ciência da Computação,Pós-graduação,5,Desenvolvedor,Sim,"149, 283",16,2
24/07/2016 21:08:54,2016.1,89,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:08:58,2016.1,283,N,M,ICMC,Pós-graduação em Ciência da Computação,Pós-graduação,2,Desenvolvedor,Sim,"149, 283",16,2
24/07/2016 21:09:16,2016.1,236,N,M,Não USP,,,1,Designer,Não,,0,1
24/07/2016 21:09:20,2016.1,526,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:09:23,2016.1,421,N,M,IME,Bacharelado em Ciência da Computação,2,0,Desenvolvedor,Não,,0,1
24/07/2016 21:09:27,2016.1,538,S,F,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:09:34,2016.1,140,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:09:39,2016.1,469,N,M,FEA,Economia,2,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:09:43,2016.1,447,S,F,EACH,Bacharelado em Sistemas de Informação,3,0,Desenvolvedor,Sim,"212, 284, 387, 447",28,4
24/07/2016 21:09:48,2016.1,282,S,F,ECA,Publicidade e Propaganda,4,0,Comunicação/Publicidade,Não,"36, 185, 282, 484",50,4
24/07/2016 21:09:52,2016.1,104,N,M,Poli,Engenharia da Computação,4,0,Desenvolvedor,Sim,"104, 218, 317, 352",4,4
24/07/2016 21:09:54,2016.1,108,N,F,Não USP,,,2,Mentoria,Não,,0,1
24/07/2016 21:09:58,2016.1,98,N,F,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 21:10:03,2016.1,212,S,F,EACH,Bacharelado em Sistemas de Informação,3,0,Desenvolvedor,Sim,"212, 284, 387, 447",28,4
24/07/2016 21:10:05,2016.1,68,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:10:12,2016.1,477,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:10:24,2016.1,391,N,M,Poli,Engenharia da Computação,3,0,Desenvolvedor,Não,"170, 238, 384, 391",21,4
24/07/2016 21:10:24,2016.1,123,N,M,Não USP,,,5,Desenvolvedor,Não,,0,1
24/07/2016 21:10:25,2016.1,314,S,F,Não USP,,,0,Designer,Não,,0,1
24/07/2016 21:10:55,2016.1,242,N,M,FFLCH,Filosofia,2,0,Desenvolvedor,Sim,,0,1
24/07/2016 21:10:57,2016.1,134,N,M,IF,Física,2,0,Desenvolvedor,Não,,0,1
24/07/2016 21:10:59,2016.1,152,N,M,ICMC,Pós-graduação em Ciência da Computação,Pós-graduação,0,Desenvolvedor,Sim,"152, 193, 542",17,3
24/07/2016 21:10:59,2016.1,400,N,M,IME,Curso de Ciências Moleculares,2,0,Desenvolvedor,Sim,"59, 400, 404, 534",57,4
24/07/2016 21:11:06,2016.1,459,S,M,Poli,Engenharia Elétrica,5,0,Desenvolvedor,Não,"1, 156, 269, 459",1,4
24/07/2016 21:11:12,2016.1,193,N,M,ICMC,Pós-graduação em Ciência da Computação,Pós-graduação,0,Pesquisador,Sim,"152, 193, 542",17,3
24/07/2016 21:11:19,2016.1,406,S,F,FAU,Bacharelado em Design,5,2,Designer,Não,,0,1
24/07/2016 21:11:48,2016.1,121,N,M,IME,Bacharelado em Ciência da Computação,4,5,Desenvolvedor,Não,,0,1
24/07/2016 21:11:49,2016.1,432,N,M,Poli,Engenharia Naval,4,1,Desenvolvedor,Sim,"275, 432",40,2
24/07/2016 21:12:20,2016.1,259,N,M,FEA,Pós-graduação em Administração,Pós-graduação,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:12:28,2016.1,313,S,F,Poli,Engenharia Elétrica,1,0,Engenharia,Sim,"18, 250, 313, 340",23,4
24/07/2016 21:12:34,2016.1,299,N,F,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:12:39,2016.1,418,S,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:12:41,2016.1,384,N,M,Poli,Engenharia da Computação,3,0,Desenvolvedor,Sim,"170, 238, 384, 391",21,4
24/07/2016 21:13:09,2016.1,184,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 21:13:15,2016.1,517,N,M,Poli,Pós-graduação em Tecnologia e Gestão na Produção de Edificios,Pós-graduação,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:13:37,2016.1,340,S,M,Poli,Engenharia Elétrica,1,0,Engenharia,Sim,"18, 250, 313, 340",23,4
24/07/2016 21:13:41,2016.1,167,N,M,Poli,Engenharia da Computação,5,1,Cientista de Dados,Não,,0,1
24/07/2016 21:13:47,2016.1,245,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:13:48,2016.1,465,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 21:14:10,2016.1,460,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:14:21,2016.1,275,N,M,Poli,Engenharia Elétrica,2,0,Desenvolvedor,Sim,"275, 432",40,2
24/07/2016 21:14:59,2016.1,71,N,M,Não USP,,,1,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:15:09,2016.1,30,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
24/07/2016 21:15:18,2016.1,527,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:15:32,2016.1,43,N,M,IME,Bacharelado em Ciência da Computação,3,0,Desenvolvedor,Não,,0,1
24/07/2016 21:15:56,2016.1,415,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:16:15,2016.1,238,N,M,Poli,Engenharia da Computação,3,0,Desenvolvedor,Não,"170, 238, 384, 391",21,4
24/07/2016 21:16:15,2016.1,393,N,M,IME,Pós-graduação em Ciência da Computação,Pós-graduação,0,Desenvolvedor,Sim,"21, 215, 231, 393",25,4
24/07/2016 21:16:15,2016.1,529,N,M,Poli,Pós-graduação em Engenharia Mecatrônica,Pós-graduação,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:16:25,2016.1,59,N,M,CCM,Curso de Ciências Moleculares,2,0,Desenvolvedor,Sim,"59, 400, 404, 534",57,4
24/07/2016 21:16:26,2016.1,363,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:16:33,2016.1,335,S,F,Não USP,,,0,Designer,Não,,0,1
24/07/2016 21:16:56,2016.1,254,N,M,Poli,Engenharia Elétrica,3,0,Desenvolvedor,Não,,0,1
24/07/2016 21:16:56,2016.1,294,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:17:01,2016.1,141,N,F,FAU,Arquitetura e Urbanismo,5,0,Designer,Sim,"29, 141, 543, 548",42,4
24/07/2016 21:17:09,2016.1,504,S,M,Poli,Engenharia da Computação,5,0,Desenvolvedor,Não,,0,1
24/07/2016 21:17:12,2016.1,484,S,F,ECA,Publicidade e Propaganda,4,0,Designer,Não,"36, 185, 282, 484",50,4
24/07/2016 21:17:49,2016.1,277,N,M,Poli,Engenharia da Computação,5,0,Desenvolvedor,Sim,"102, 277, 427",3,3
24/07/2016 21:17:50,2016.1,229,N,M,ICMC,Bacharelado em Ciência da Computação,4,1,Desenvolvedor,Não,,0,1
24/07/2016 21:19:21,2016.1,165,N,M,Não USP,,,0,Designer,Não,,0,1
24/07/2016 21:19:58,2016.1,502,N,M,Poli,Engenharia Elétrica,1,0,Engenharia,Não,,0,1
24/07/2016 21:20:41,2016.1,169,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:21:03,2016.1,451,N,M,Poli,Engenharia Química,5,0,Desenvolvedor,Sim,,0,1
24/07/2016 21:21:09,2016.1,499,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:21:18,2016.1,164,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:21:23,2016.1,70,N,M,EESC,Engenharia da Computação,4,2,Desenvolvedor,Não,"70, 433, 496",60,3
24/07/2016 21:21:36,2016.1,361,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
24/07/2016 21:21:48,2016.1,158,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:22:03,2016.1,424,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:22:06,2016.1,352,N,M,Poli,Engenharia da Computação,4,1,Desenvolvedor,Sim,"104, 218, 317, 352",4,4
24/07/2016 21:22:53,2016.1,138,N,M,Poli,Engenharia Elétrica,3,1,Desenvolvedor,Sim,"138, 151, 175",13,3
24/07/2016 21:23:19,2016.1,94,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
24/07/2016 21:23:50,2016.1,19,N,M,IME,Matemática (Licenciatura),3,0,Desenvolvedor,Não,,0,1
24/07/2016 21:24:06,2016.1,433,N,M,Poli,Engenharia e Gestão de Novos Produtos e Serviços ,1,1,Designer,Sim,"70, 433, 496",60,3
24/07/2016 21:24:43,2016.1,48,S,F,FAU,Arquitetura e Urbanismo,5,0,Designer,Sim,"26, 48, 343, 422",37,4
24/07/2016 21:25:30,2016.1,383,N,M,EESC,Engenharia de Materiais,5,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:25:33,2016.1,430,N,M,ICMC,Bacharelado em Ciência da Computação,5,2,Desenvolvedor,Sim,"344, 430",48,2
24/07/2016 21:25:52,2016.1,271,N,M,EACH,Bacharelado em Sistemas de Informação,1,0,Desenvolvedor,Não,"24, 248, 257, 271, 327, 389",34,6
24/07/2016 21:26:05,2016.1,213,N,M,ICMC,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"213, 381, 505, 524",29,4
24/07/2016 21:26:46,2016.1,95,N,M,Não USP,,,5,Desenvolvedor,Não,,0,1
24/07/2016 21:26:46,2016.1,322,N,M,IME,Bacharelado em Ciência da Computação,3,0,Desenvolvedor,Não,,0,1
24/07/2016 21:27:39,2016.1,520,N,M,Poli,Engenharia Elétrica,4,0,Desenvolvedor,Não,,0,1
24/07/2016 21:28:10,2016.1,82,N,F,EACH,Gestão Ambiental,2,0,Engenharia,Não,,0,1
24/07/2016 21:28:50,2016.1,423,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:28:57,2016.1,257,N,M,EACH,Bacharelado em Sistemas de Informação,1,0,Desenvolvedor,Sim,"24, 248, 257, 271, 327, 389",34,6
24/07/2016 21:29:06,2016.1,426,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:29:32,2016.1,353,N,F,EACH,Bacharelado em Marketing,1,0,Empreendedor/Negócios,Não,"202, 351, 353, 480",24,4
24/07/2016 21:30:22,2016.1,386,S,M,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Não,,0,1
24/07/2016 21:31:08,2016.1,535,N,M,Poli,Engenharia Mecatrônica,1,0,Desenvolvedor,Não,,0,1
24/07/2016 21:31:36,2016.1,489,N,F,ECA,Publicidade e Propaganda,2,0,Designer,Não,,0,1
24/07/2016 21:31:56,2016.1,18,S,F,Poli,Engenharia Elétrica,1,0,Empreendedor/Negócios,Sim,"18, 250, 313, 340",23,4
24/07/2016 21:32:52,2016.1,463,N,M,EACH,Bacharelado em Sistemas de Informação,1,0,Designer,Sim,"182, 216, 463",24,3
24/07/2016 21:32:58,2016.1,350,N,F,Poli,Engenharia Mecatrônica,1,0,Desenvolvedor,Não,,0,1
24/07/2016 21:33:11,2016.1,1,S,M,Poli,Engenharia da Computação,5,0,Desenvolvedor,Não,,0,1
24/07/2016 21:33:14,2016.1,493,N,M,Poli,Engenharia de Minas,3,0,Desenvolvedor,Não,,0,1
24/07/2016 21:33:16,2016.1,157,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:33:44,2016.1,131,S,M,ICMC,Bacharelado em Sistemas de Informação,5,0,Desenvolvedor,Sim,"131, 237, 306",10,3
24/07/2016 21:34:03,2016.1,86,N,F,EESC,Engenharia Mecânica,5,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:34:20,2016.1,267,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 21:34:45,2016.1,320,N,M,EACH,Bacharelado em Sistemas de Informação,3,0,Desenvolvedor,Não,,0,1
24/07/2016 21:35:03,2016.1,291,N,F,Não USP,,,1,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:36:00,2016.1,258,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:36:11,2016.1,85,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:36:26,2016.1,412,N,M,EESC,Engenharia Mecatrônica,5,1,Desenvolvedor,Não,,0,1
24/07/2016 21:36:35,2016.1,144,N,F,Não USP,,,1,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:37:42,2016.1,231,N,M,IME,Pós-graduação em Ciência da Computação,Pós-graduação,0,Desenvolvedor,Sim,"21, 215, 231, 393",25,4
24/07/2016 21:38:06,2016.1,49,N,F,Poli,Engenharia da Computação,3,0,Desenvolvedor,Não,,0,1
24/07/2016 21:39:01,2016.1,405,N,M,Poli,Engenharia da Computação,1,0,Desenvolvedor,Não,,0,1
24/07/2016 21:39:06,2016.1,37,N,F,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:40:27,2016.1,266,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:40:47,2016.1,124,N,M,Não USP,,,0,Designer,Não,,0,1
